"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"고속도로밑",1,,경상남도 진주시 정촌면 소곡리 723,35.12990174,128.1255654,2012,전용주,055-749-8806,경상남도 진주시,2020-12-30
"고속도로밑굴옆",1,,경상남도 진주시 문산읍 소문리 166,35.173396,128.164284,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고속도로아래 주민쉼터",1,,경상남도 진주시 평거동 367,35.17211586,128.0548314,2011,전용주,055-749-8806,경상남도 진주시,2020-12-30
"고속도로옆",1,,경상남도 진주시 문산읍 소문리 198-2,35.17305462,128.1625203,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고속도로옆고객우측",1,,경상남도 진주시 문산읍 소문리 181-1,35.17321551,128.1635306,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고속도로옆조기식감밭앞",1,,경상남도 진주시 문산읍 소문리 192,35.173313,,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고속도로통로박스안",1,,경상남도 진주시 판문동 982,35.19701382,128.029294,2011,건축물,055-749-8806,경상남도 진주시,2020-12-30
"고속버스터미널 주변",1,경상남도 진주시 동진로 16 (칠암동),경상남도 진주시 칠암동 489-3,35.1780053,128.0933504,2010,전용주,055-749-8806,경상남도 진주시,2020-12-30
"고속터미널뒤",1,경상남도 진주시 진주대로866번길 14-4 (칠암동),경상남도 진주시 칠암동 488-7,35.177918,128.093085,2011,건축물,055-749-8806,경상남도 진주시,2020-12-30
"고아제산등산로입구 주차장앞",1,,경상남도 진주시 명석면 계원리 591,35.27722132,128.0364695,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고연관집앞",1,경상남도 진주시 문산읍 동부로639번길 16-6,경상남도 진주시 문산읍 삼곡리 584-43,35.17003319,128.1701879,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고영도 입구 다리앞 전주",1,경상남도 진주시 금곡면 구암두문로986번길 47,경상남도 진주시 금곡면 두문리 882,35.08698774,128.1791712,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고영상집앞",1,경상남도 진주시 문산읍 동부로781번길 59-5,경상남도 진주시 문산읍 상문리 658-6,35.17443488,128.1866103,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고영원 창고 앞",1,경상남도 진주시 금산면 갈전길 70,경상남도 진주시 금산면 갈전리 609-3,35.18826277,128.161892,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고영일 집 옆",1,경상남도 진주시 금산면 금산로59번길 1,경상남도 진주시 금산면 중천리 403,35.2144467,128.1428321,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고영춘집앞",1,경상남도 진주시 문산읍 소문길 117-9,경상남도 진주시 문산읍 상문리 1011-6,35.1717315,128.173968,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고운손헤어샵",1,경상남도 진주시 진주대로986번길 18-1 (강남동),경상남도 진주시 강남동 7-36,35.18710476,128.0882112,2015,,055-749-8806,경상남도 진주시,2020-12-30
"고장아 집 앞",1,경상남도 진주시 금곡면 정자천로49번길 10-5,경상남도 진주시 금곡면 정자리 639,35.13554426,128.1762058,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고재도 대문앞길 전주",1,,경상남도 진주시 지수면 청담리 172,35.24477104,128.280875,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고재민집앞부터인담삼거리까지",1,경상남도 진주시 금곡면 무선산로 555,경상남도 진주시 금곡면 인담리 553-3,35.119798,128.171994,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고향마을앞",1,경상남도 진주시 대신로195번길 14 (상대동),경상남도 진주시 상대동 311-88,35.17795819,128.116231,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"고현일집앞",1,경상남도 진주시 문산읍 소문길 81-1,경상남도 진주시 문산읍 상문리 1148-71,35.17109661,128.1703878,2008,,055-749-8806,경상남도 진주시,2020-12-30
"고현태집앞 승강장옆전주",1,,경상남도 진주시 수곡면 자매리 124-1,35.23161453,127.9347308,2008,,055-749-8806,경상남도 진주시,2020-12-30
"골 버섯재배뒤",1,경상남도 진주시 미천면 향양로662번길 34-12,경상남도 진주시 미천면 향양리 36,35.28998491,128.110302,2008,,055-749-8806,경상남도 진주시,2020-12-30
"골끝,손홍식감밭",1,,경상남도 진주시 사봉면 부계리 133-1,35.21336391,128.3142452,2008,,055-749-8806,경상남도 진주시,2020-12-30
"골든빌앞",1,경상남도 진주시 대신로308번길 30-2 (하대동),경상남도 진주시 하대동 352-3,35.18795129,128.1201544,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"골목끝집 앞",1,경상남도 진주시 창렬로43번길 12-7 (인사동),경상남도 진주시 인사동 218-12,35.192238,128.068917,2010,건축물,055-749-8806,경상남도 진주시,2020-12-30
"골목안길 대문위",1,경상남도 진주시 창렬로48번길 12-5 (봉곡동),경상남도 진주시 봉곡동 481-20,35.19317371,128.0714056,2012,건축물,055-749-8806,경상남도 진주시,2020-12-30
"골목안쪽",1,,경상남도 진주시 인사동 151-4,35.19038712,128.0732808,2010,건축물,055-749-8806,경상남도 진주시,2020-12-30
"골짝동네 중간지점 주변",1,,경상남도 진주시 명석면 용산리 338,35.24034708,128.0240144,2008,,055-749-8806,경상남도 진주시,2020-12-30
"골프연습장 옆길",1,,경상남도 진주시 유곡동 121-1,35.19526071,128.0631713,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"골프연습장 옆길",1,,경상남도 진주시 유곡동 75-10,35.19453055,128.0631488,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"골플렛",1,경상남도 진주시 금곡면 문산로 375-2,경상남도 진주시 금곡면 가봉리 571,35.12786653,128.2185756,2008,,055-749-8806,경상남도 진주시,2020-12-30
"곰돌이슈퍼안골목",1,경상남도 진주시 신안로126번길 27-3 (신안동),경상남도 진주시 신안동 5-42,35.18908186,128.070249,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"곰돌이슈퍼앞",1,,경상남도 진주시 신안동 5-39,35.18922604,128.0703369,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"곰솔정입구도로변",1,,경상남도 진주시 문산읍 옥산리 1233-1,35.15805822,128.1380455,2008,,055-749-8806,경상남도 진주시,2020-12-30
"곰솔정입구도로변",1,,경상남도 진주시 문산읍 옥산리 1233-1,35.15805822,128.1380455,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공갑생집앞",1,,경상남도 진주시 미천면 안간리 1325,35.30641849,128.074674,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공남식집 앞",1,,경상남도 진주시 진성면 동산리 892-5,35.19548313,128.213893,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공단휴게실 옆",1,,경상남도 진주시 상평동 153-5,35.17722412,128.1201824,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"공동식",1,,경상남도 진주시 일반성면 가선리 280,35.184127,128.294016,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공명석집 앞",1,경상남도 진주시 일반성면 공치고개길193번길 16-10,경상남도 진주시 일반성면 가선리 284,35.18437786,128.2947863,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공병열집 앞",1,,경상남도 진주시 일반성면 남산리 270,35.14007854,128.2921237,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공상열집앞",1,,경상남도 진주시 진성면 동산리 683,35.19505427,128.2167909,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공용사 사찰입구",1,,경상남도 진주시 대곡면 가정리 990,35.24738361,128.1836578,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공용석",1,,경상남도 진주시 수곡면 창촌리 645,35.20170969,127.8993963,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공원",1,경상남도 진주시 봉래길7번길 7 (봉래동),경상남도 진주시 봉래동 81,35.20178401,128.0828899,2010,전용주,055-749-8806,경상남도 진주시,2020-12-30
"공원규집 앞",1,경상남도 진주시 진성면 동산길52번길 12,경상남도 진주시 진성면 동산리 690,35.19587449,128.216837,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공일진집앞",1,경상남도 진주시 미천면 오방로 628-6,경상남도 진주시 미천면 오방리 260,35.29581129,128.1253623,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공재식",1,,경상남도 진주시 일반성면 가선리 250,35.18244463,128.292792,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공천고개근처",1,,경상남도 진주시 수곡면 창촌리 287,35.18166964,127.9229391,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공춘개 집 앞",1,,경상남도 진주시 집현면 정평리 302,35.27734482,128.063918,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공호석집뒤공터",1,경상남도 진주시 사봉면 동부로1855번길 8,경상남도 진주시 사봉면 무촌리 579,35.1788011,128.2703812,2008,,055-749-8806,경상남도 진주시,2020-12-30
"공화식",1,,경상남도 진주시 일반성면 가선리 271,35.18456179,128.2932937,2008,,055-749-8806,경상남도 진주시,2020-12-30
"곽규은집앞",1,,경상남도 진주시 내동면 삼계리 400,35.13776837,128.0381605,2008,,055-749-8806,경상남도 진주시,2020-12-30
"곽병관 집 앞",1,,경상남도 진주시 지수면 승산리 214,35.23703379,128.2703665,2008,,055-749-8806,경상남도 진주시,2020-12-30
"곽태용 구야돼지국밥집 앞",1,경상남도 진주시 집현면 남강로 2042-3,경상남도 진주시 집현면 덕오리 392-4,35.23955002,128.1364819,2008,,055-749-8806,경상남도 진주시,2020-12-30
"관동마을김경남집앞",1,경상남도 진주시 일반성면 일사로375번길 35-1,경상남도 진주시 일반성면 남산리 962,35.1439965,128.2621991,2008,,055-749-8806,경상남도 진주시,2020-12-30
"관동마을홍종판집앞",1,경상남도 진주시 일반성면 일사로375번길 36,경상남도 진주시 일반성면 남산리 979,35.14386238,128.2616938,2008,,055-749-8806,경상남도 진주시,2020-12-30
"관방성당앞",1,경상남도 진주시 금산면 금산순환로 371,경상남도 진주시 금산면 가방리 363,35.23112106,128.1655594,2008,,055-749-8806,경상남도 진주시,2020-12-30
"관방회관앞",1,경상남도 진주시 금산면 금산순환로402번길 18-1,경상남도 진주시 금산면 가방리 343,35.23043909,128.1632838,2008,,055-749-8806,경상남도 진주시,2020-12-30
"관봉초교뒤편",1,,경상남도 진주시 정촌면 관봉리 1164-2,35.137258,128.143078,2008,,055-749-8806,경상남도 진주시,2020-12-30
"관봉초교뒤편",1,,경상남도 진주시 정촌면 관봉리 1179,35.13688716,,2008,,055-749-8806,경상남도 진주시,2020-12-30
"관봉초교앞 도로",1,,경상남도 진주시 정촌면 관봉리 1257-1,35.13677241,128.1403466,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"관산종 대문앞 전주",1,경상남도 진주시 지수면 지수로 498,경상남도 진주시 지수면 승산리 206,35.23597873,128.2705388,2008,,055-749-8806,경상남도 진주시,2020-12-30
"광명마을입구 김달수집앞",1,,경상남도 진주시 수곡면 원외리 64-4,35.15877916,127.9534313,2008,,055-749-8806,경상남도 진주시,2020-12-30
"광석리 81-3",1,,경상남도 진주시 대곡면 광석리 81-3,35.27395472,128.1672081,2008,,055-749-8806,경상남도 진주시,2020-12-30
"광영석 집 앞 월평교회 및 삼거리",1,경상남도 진주시 집현면 신당길50번길 26,경상남도 진주시 집현면 장흥리 254-2,35.22460908,128.1048954,2008,,055-749-8806,경상남도 진주시,2020-12-30
"광제산로 655번길20앞",1,,경상남도 진주시 명석면 계원리 242,35.27152264,128.0414241,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로612앞삼거리",1,경상남도 진주시 명석면 광제산로 612,경상남도 진주시 명석면 계원리 291-1,35.26705949,128.0443784,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로626 유한유통앞 앞",1,,경상남도 진주시 명석면 계원리 292-2,35.26726692,128.0441147,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로635번길28 앞",1,경상남도 진주시 명석면 광제산로635번길 35,경상남도 진주시 명석면 계원리 312,35.27012582,128.0403132,2008,한전주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로635번길46 앞",1,,경상남도 진주시 명석면 계원리 303-5,35.26882692,128.0426867,2008,한전주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로636앞",1,경상남도 진주시 명석면 광제산로 642,경상남도 진주시 명석면 계원리 298-4,35.2696298625,128.043751,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로642 앞",1,경상남도 진주시 명석면 광제산로 642,경상남도 진주시 명석면 계원리 298-4,35.26962875,128.0438852,2008,한전주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로655번길16 앞",1,경상남도 진주시 명석면 광제산로655번길 18,경상남도 진주시 명석면 계원리 236,35.27103578,128.0416767,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로655번길20-6앞",1,,경상남도 진주시 명석면 계원리 242,35.27152264,128.0414241,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로740번길1  백련암앞앞",1,경상남도 진주시 명석면 광제산로 737,경상남도 진주시 명석면 계원리 174-1,35.27655349,128.0388545,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로740번길36 옆",1,경상남도 진주시 명석면 광제산로740번길 36,경상남도 진주시 명석면 계원리 151-2,35.27963618,128.0394167,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로740번길42 앞",1,경상남도 진주시 명석면 광제산로740번길 42,경상남도 진주시 명석면 계원리 149,35.28016804,128.039373,2008,한전주,055-749-8806,경상남도 진주시,2020-12-30
"광제산로740번길50앞",1,,경상남도 진주시 명석면 계원리 132,35.28007821,128.0384276,2008,전용주,055-749-8806,경상남도 진주시,2020-12-30
"광제서원~계원소류지",1,,경상남도 진주시 명석면 계원리 산183,35.27475205,128.0343578,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"교대 빌라골목",1,경상남도 진주시 진양호로385번길 13-1 (신안동),경상남도 진주시 신안동 12-13,35.18645954,128.0687643,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"교대담벽 일신빌라앞",1,"경상남도 진주시 숙호산로120번길 11 (신안동, 두류빌라)",경상남도 진주시 신안동 11-7,35.18682934,128.0683913,2013,건축물,055-749-8806,경상남도 진주시,2020-12-30
"교대입구큰길약국앞",1,경상남도 진주시 진양호로 373 (신안동),경상남도 진주시 신안동 12-5,35.1859095,128.0690384,2014,한전주,055-749-8806,경상남도 진주시,2020-12-30
"교수아파트",1,"경상남도 진주시 진주대로647번길 18 (가좌동, 연암공과대학교 교직원APT)",경상남도 진주시 가좌동 773,35.16492552,128.1040712,2016,,055-749-8806,경상남도 진주시,2020-12-30
"교수아파트",1,"경상남도 진주시 진주대로647번길 18 (가좌동, 연암공과대학교 교직원APT)",경상남도 진주시 가좌동 773,35.1649287598,128.104208,2016,,055-749-8806,경상남도 진주시,2020-12-30
"교수아파트",1,"경상남도 진주시 진주대로647번길 18 (가좌동, 연암공과대학교 교직원APT)",경상남도 진주시 가좌동 773,35.165279,128.104618,2016,,055-749-8806,경상남도 진주시,2020-12-30
"교수아파트 앞",1,,경상남도 진주시 가좌동 774-2,35.16459236,128.1036426,2016,,055-749-8806,경상남도 진주시,2020-12-30
"교수아파트 앞",1,,경상남도 진주시 가좌동 793-4,35.164492,128.104328,2016,,055-749-8806,경상남도 진주시,2020-12-30
"교육대학입구",1,,경상남도 진주시 신안동 380-1,35.18531466,128.0688512,2010,전용주,055-749-8806,경상남도 진주시,2020-12-30
"교육지원청뒤",1,,경상남도 진주시 중안동 14-9,35.19094599,128.0733143,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"교육지원청뒤",1,경상남도 진주시 비봉로33번길 12 (중안동),경상남도 진주시 중안동 126-1,35.19345682,128.0798175,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"교회앞 전주",1,,경상남도 진주시 사봉면 마성리 1112,35.20584303,128.2366879,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구 면사무소 앞",1,,경상남도 진주시 정촌면 화개리 334-1,35.14218439,128.1013531,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구 원당초등후문전주",1,경상남도 진주시 수곡면 곤수로 537,경상남도 진주시 수곡면 원외리 2-1,35.16665775,127.9533391,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구 주약철도건널목입구",1,,경상남도 진주시 주약동 346-1,35.17156178,128.0910375,2014,한전주,055-749-8806,경상남도 진주시,2020-12-30
"구)갈곡교회",1,경상남도 진주시 문산읍 갈곡길 7-11,경상남도 진주시 문산읍 안전리 62,35.14862073,128.2067234,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구,영남백화점 북문입구",1,경상남도 진주시 진주성로35번길 10 (인사동),경상남도 진주시 인사동 9-1,35.19287288,128.0767751,2012,,055-749-8806,경상남도 진주시,2020-12-30
"구갑석 대문입구 전주",1,경상남도 진주시 수곡면 사곡로700번길 26-1,경상남도 진주시 수곡면 자매리 316,35.2437472,127.9307489,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구경태집앞",1,,경상남도 진주시 명석면 덕곡리 444,35.25971922,128.0221191,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구계마을입구도로변",1,,경상남도 진주시 지수면 금곡리 462-2,35.21725917,128.2524729,2015,한전주,055-749-8806,경상남도 진주시,2020-12-30
"구계임집앞마을입구",1,경상남도 진주시 미천면 오방로409번길 37,경상남도 진주시 미천면 벌당리 753-1,35.2801227,128.1202811,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구구반점북쪽동네최진호",1,,경상남도 진주시 수곡면 사곡리 1177,35.21324508,127.9198563,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구구반점옆이상찬앞",1,,경상남도 진주시 수곡면 사곡리 1177,35.21324508,127.9198563,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구금섭 집 앞",1,경상남도 진주시 대곡면 진의로958번길 3,경상남도 진주시 대곡면 와룡리 703,35.25692883,128.1782836,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구동홍집앞",1,경상남도 진주시 문산읍 소문길 43,경상남도 진주시 문산읍 소문리 126-12,35.17072331,128.1665995,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구만수 집 뒤 도로변",1,경상남도 진주시 명석면 관덕길126번길 16,경상남도 진주시 명석면 덕곡리 323,35.25610211,128.0321737,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구만옥앞",1,경상남도 진주시 진성면 진성로 392-6,경상남도 진주시 진성면 상촌리 496-1,35.17204304,128.2252377,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구배골 끝",1,,경상남도 진주시 명석면 신기리 839,35.28755818,128.0354728,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구법원뒤 시운정비옆골목",1,,경상남도 진주시 상대동 733-12,35.18109934,128.1018193,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"구본상 집 앞",1,경상남도 진주시 지수면 승산길 19,경상남도 진주시 지수면 승산리 376,35.234036,128.268053,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구본영집앞",1,경상남도 진주시 지수면 지수로 643-1,경상남도 진주시 지수면 청담리 571-3,35.24771486,128.2747317,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구본택 집 앞",1,경상남도 진주시 대곡면 진의로 740,경상남도 진주시 대곡면 가정리 250-5,35.24225669,128.193722,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구봉회 집 앞",1,경상남도 진주시 명석면 오미길 217,경상남도 진주시 명석면 오미리 1226,35.25809771,127.9812909,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구삼조집앞",1,경상남도 진주시 문산읍 월아산로1052번길 4-6,경상남도 진주시 문산읍 삼곡리 1207-3,35.16556937,128.1649313,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구상교대문입구",1,,경상남도 진주시 지수면 청담리 390,35.25496524,128.2773937,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구순자집앞",1,경상남도 진주시 문산읍 소문길53번길 13-1,경상남도 진주시 문산읍 소문리 128-34,35.17169591,128.1672931,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구승성 집 앞",1,,경상남도 진주시 대곡면 가정리 584,35.24629925,128.1911275,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구연희집앞",1,경상남도 진주시 지수면 용봉로192번길 22,경상남도 진주시 지수면 압사리 1168-5,35.23627454,128.2504776,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구영달앞",1,경상남도 진주시 금곡면 월아산로201번길 8,경상남도 진주시 금곡면 동례리 214,35.09949127,128.1848805,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구영본 집 앞",1,경상남도 진주시 명석면 진주대로1728번길 24,경상남도 진주시 명석면 용산리 31-4,35.22127077,128.0320494,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구인회",1,,경상남도 진주시 미천면 향양리 533,35.29287575,128.1032804,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구인회 대암상수도 앞 전주",1,,경상남도 진주시 집현면 정평리 442,35.277656,128.064869,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구임 작목반 앞",1,경상남도 진주시 금산면 월아산로1949번길 33,경상남도 진주시 금산면 중천리 1163-3,35.211506,128.131429,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구자석 집앞 제실뒤",1,경상남도 진주시 대곡면 진의로740번길 8,경상남도 진주시 대곡면 가정리 253,35.24247168,128.1945576,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구자운",1,경상남도 진주시 명석면 광제산로 306,경상남도 진주시 명석면 관지리 588,35.24162996,128.0448146,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구재석 집앞",1,경상남도 진주시 문산읍 월아산로832번길 11,경상남도 진주시 문산읍 이곡리 911-3,35.1485387,128.1666636,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구정갑 입구전주",1,,경상남도 진주시 집현면 덕오리 475,35.24310963,128.1293018,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구정호 집 앞",1,경상남도 진주시 대곡면 진의로722번길 8,경상남도 진주시 대곡면 가정리 206,35.24092837,128.1957076,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구정희 집 앞",1,,경상남도 진주시 집현면 덕오리 1121,35.2500602,128.1201482,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구주약철도건널목",1,,경상남도 진주시 망경동 448-4,35.18288753,128.0861314,2012,전용주,055-749-8806,경상남도 진주시,2020-12-30
"구증갑 집 앞",1,경상남도 진주시 대곡면 진의로 728-3,경상남도 진주시 대곡면 가정리 308,35.24160595,128.1947753,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구차서",1,,경상남도 진주시 대곡면 유곡리 628,35.28240276,128.1451622,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구창근집뒤",1,경상남도 진주시 대곡면 유곡로 408,경상남도 진주시 대곡면 유곡리 346-1,35.26115293,128.1617414,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구채현 집 앞",1,경상남도 진주시 정촌면 진주대로 60-6,경상남도 진주시 정촌면 예하리 887,35.11549945,128.0927733,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구천사 입구",1,경상남도 진주시 진성면 진성로 350-97,경상남도 진주시 진성면 구천리 81,35.16692454,128.2384076,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구천회관 앞",1,경상남도 진주시 진성면 진성로276번길 1-57,경상남도 진주시 진성면 구천리 646,35.16437754,128.231704,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구춘회집앞",1,,경상남도 진주시 이반성면 하곡리 615-1,35.1736098,128.3442605,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구충규 집 앞 경노회",1,,경상남도 진주시 대곡면 가정리 256,35.24245215,128.1954806,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구태마을버스정류소",1,,경상남도 진주시 수곡면 대천리 908,35.21745193,127.9155683,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구태마을회관 앞",1,,경상남도 진주시 수곡면 대천리 232-3,35.197904,,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구판서집창고앞",1,경상남도 진주시 미천면 향양로365번길 44,경상남도 진주시 미천면 반지리 426-2,35.26695051,128.1134578,2008,,055-749-8806,경상남도 진주시,2020-12-30
"구희수 집 앞 도로변",1,경상남도 진주시 명석면 광제산로 294,경상남도 진주시 명석면 관지리 584-1,35.24042195,128.0450666,2008,,055-749-8806,경상남도 진주시,2020-12-30
"국가대표빨래",1,경상남도 진주시 강남로291번길 16-14 (강남동),경상남도 진주시 강남동 108-37,35.18681859,128.0850595,2010,,055-749-8806,경상남도 진주시,2020-12-30
"국도변",1,,경상남도 진주시 집현면 봉강리 287,35.23489115,128.0981739,2008,,055-749-8806,경상남도 진주시,2020-12-30
"국도변",1,,경상남도 진주시 집현면 봉강리 47-2,35.23509082,128.0965151,2008,,055-749-8806,경상남도 진주시,2020-12-30
"국도우회도로 진입로옆 동네입구",1,,경상남도 진주시 이현동 214-3,35.18470714,128.0587051,2013,전용주,055-749-8806,경상남도 진주시,2020-12-30
"국민3차아파트뒷길 중간",1,경상남도 진주시 남강로1069번길 6-7 (상평동),경상남도 진주시 상평동 240-13,35.16938285,128.1094562,2013,한전주,055-749-8806,경상남도 진주시,2020-12-30
"국민아파트옆",1,경상남도 진주시 남강로1241번길 13-1 (상평동),경상남도 진주시 상평동 316-2,35.17344144,128.125677,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"국민주택뒤",1,"경상남도 진주시 진양호로97번길 20 (평거동, 국민주택아파트)",경상남도 진주시 평거동 741-1,35.1689266,128.0507015,2011,한전주,055-749-8806,경상남도 진주시,2020-12-30
"국민주택일방통행로 끝전주",1,경상남도 진주시 석갑로 93-13 (신안동),경상남도 진주시 신안동 786-24,35.17902691,128.0609736,2013,한전주,055-749-8806,경상남도 진주시,2020-12-30
"국수방앞",1,경상남도 진주시 대신로371번길 8-1 (하대동),경상남도 진주시 하대동 290-26,35.19370687,128.1157046,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"국제대IC신호등옆",1,,경상남도 진주시 문산읍 상문리 215-1,35.16740049,128.1942895,2008,,055-749-8806,경상남도 진주시,2020-12-30
"굴구이앞",1,,경상남도 진주시 하대동 297-21,35.19415136,128.1219756,2010,한전주,055-749-8806,경상남도 진주시,2020-12-30
"굴지나좌로 은성가구중간좌측",1,,경상남도 진주시 문산읍 소문리 181-1,35.17321551,128.1635306,2008,,055-749-8806,경상남도 진주시,2020-12-30
"권두남 하우스 앞 전주",1,경상남도 진주시 집현면 진주성로347번길 47-6,경상남도 진주시 집현면 사촌리 844,35.21778093,128.0586855,2008,,055-749-8806,경상남도 진주시,2020-12-30
"권명용집앞",1,경상남도 진주시 대곡면 소실길220번길 31,경상남도 진주시 대곡면 와룡리 771,35.24766028,128.1733952,2008,,055-749-8806,경상남도 진주시,2020-12-30
"권봉순집앞",1,,경상남도 진주시 금산면 송백리 466-2,35.20146519,128.1357805,2008,,055-749-8806,경상남도 진주시,2020-12-30
"권성길 팔미회관 앞",1,경상남도 진주시 명석면 팔미길13번길 25-8,경상남도 진주시 명석면 외율리 578,35.25799077,127.9974571,2008,,055-749-8806,경상남도 진주시,2020-12-30
"권순규 집 주변",1,,경상남도 진주시 명석면 외율리 407,35.26387706,128.0018094,2008,,055-749-8806,경상남도 진주시,2020-12-30
"권순남 농사용 옆",1,,경상남도 진주시 명석면 우수리 198,35.20823624,128.0311544,2008,,055-749-8806,경상남도 진주시,2020-12-30
"권영건 집뒤",1,경상남도 진주시 명석면 광제산로 862,경상남도 진주시 명석면 신기리 356-2,35.28496553,128.0332959,2008,,055-749-8806,경상남도 진주시,2020-12-30
