"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"하광교동408-9",1,,경기도 수원시 장안구 하광교동 408-9,37.300525,127.028775,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동440-1",1,,경기도 수원시 장안구 하광교동 440-1,37.320451,127.024536,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동440-1",1,,경기도 수원시 장안구 하광교동 440-1,37.321642,127.025999,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동440-1",1,,경기도 수원시 장안구 하광교동 440-1,37.322041,127.026253,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동440-11",1,,경기도 수원시 장안구 하광교동 440-11,37.316568,127.019272,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동440-27",1,,경기도 수원시 장안구 하광교동 440-27,37.316122,127.024231,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동450",1,경기도 수원시 장안구 광교산로260번길 41,경기도 수원시 장안구 하광교동 450,37.310117,127.028155,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동450",1,경기도 수원시 장안구 광교산로260번길 41,경기도 수원시 장안구 하광교동 450,37.309483,127.027814,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동450",1,경기도 수원시 장안구 광교산로260번길 41,경기도 수원시 장안구 하광교동 450,37.310879,127.028834,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동453",1,,경기도 수원시 장안구 하광교동 453,37.314055,127.022678,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동454",1,경기도 수원시 장안구 광교산로332번길 76,경기도 수원시 장안구 하광교동 454,37.315522,127.023641,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동460",1,,경기도 수원시 장안구 하광교동 460,37.317839,127.018263,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동460",1,,경기도 수원시 장안구 하광교동 460,37.318203,127.017683,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동460",1,,경기도 수원시 장안구 하광교동 460,37.317927,127.019164,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동461",1,,경기도 수원시 장안구 하광교동 461,37.322366,127.026418,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동461",1,,경기도 수원시 장안구 하광교동 461,37.320957,127.024845,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동53-1",1,경기도 수원시 장안구 광교산로378번길 32,경기도 수원시 장안구 하광교동 53-1,37.318091,127.018124,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동55",1,,경기도 수원시 장안구 하광교동 55,37.317542,127.018391,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동55",1,,경기도 수원시 장안구 하광교동 55,37.317871,127.018883,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동55",1,,경기도 수원시 장안구 하광교동 55,37.317337,127.018563,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동56-2",1,,경기도 수원시 장안구 하광교동 56-2,37.316779,127.018739,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동57-5",1,,경기도 수원시 장안구 하광교동 57-5,37.317156,127.018577,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동57-5",1,,경기도 수원시 장안구 하광교동 57-5,37.316923,127.018647,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동59-1",1,,경기도 수원시 장안구 하광교동 59-1,37.317871,127.017687,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동64-12",1,,경기도 수원시 장안구 하광교동 64-12,37.318792,127.016976,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동64-20",1,,경기도 수원시 장안구 하광교동 64-20,37.318673,127.016695,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동64-9",1,경기도 수원시 장안구 광교산로378번길 69,경기도 수원시 장안구 하광교동 64-9,37.319021,127.017413,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동77",1,경기도 수원시 장안구 광교산로 401,경기도 수원시 장안구 하광교동 77,37.317603,127.015942,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동8-2",1,,경기도 수원시 장안구 하광교동 8-2,37.321294,127.025271,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동89-2",1,경기도 수원시 장안구 광교산로 337,경기도 수원시 장안구 하광교동 89-2,37.313461,127.020497,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산103-1",1,,경기도 수원시 장안구 하광교동 산103-1,37.321061,127.013381,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산103-2",1,,경기도 수원시 장안구 하광교동 산103-2,37.320853,127.013361,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산12-1",1,,경기도 수원시 장안구 하광교동 산12-1,37.324831,127.026939,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산15",1,,경기도 수원시 장안구 하광교동 산15,37.323878,127.027211,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산4",1,,경기도 수원시 장안구 하광교동 산4,37.328718,127.028446,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산50-1",1,,경기도 수원시 장안구 하광교동 산50-1,37.315803,127.023806,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산53-4",1,,경기도 수원시 장안구 하광교동 산53-4,37.310915,127.028743,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산53-4",1,,경기도 수원시 장안구 하광교동 산53-4,37.311514,127.029311,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산56-15",1,,경기도 수원시 장안구 하광교동 산56-15,37.308513,127.029202,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산57-19",1,,경기도 수원시 장안구 하광교동 산57-19,37.302607,127.032087,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산57-2",1,,경기도 수원시 장안구 하광교동 산57-2,37.302301,127.032081,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산7-1",1,,경기도 수원시 장안구 하광교동 산7-1,37.326549,127.027684,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동산78-1",1,,경기도 수원시 장안구 하광교동 산78-1,37.318377,127.015774,2008,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동173-18",1,경기도 수원시 장안구 수원천로428번길 33-7,경기도 수원시 장안구 연무동 173-18,37.290168,127.022418,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동246-19",1,경기도 수원시 장안구 창훈로 3-6,경기도 수원시 장안구 연무동 246-19,37.292764,127.030551,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동256-11",1,경기도 수원시 장안구 경수대로754번길 26-10,경기도 수원시 장안구 연무동 256-11,37.291509,127.023535,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동124-66",1,경기도 수원시 장안구 수원천로407번길 17,경기도 수원시 장안구 영화동 124-66,37.290124,127.018161,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동125-26",1,경기도 수원시 장안구 수원천로407번길 25,경기도 수원시 장안구 영화동 125-26,37.290492,127.017801,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동127-61",1,경기도 수원시 장안구 팔달로292번길 15-13,경기도 수원시 장안구 영화동 127-61,37.290362,127.017424,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동160-19",1,경기도 수원시 장안구 팔달로291번길 21-17,경기도 수원시 장안구 영화동 160-19,37.290936,127.014606,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동194",2,경기도 수원시 장안구 정조로934번길 53-4,경기도 수원시 장안구 영화동 194,37.292207,127.015391,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동245",1,,경기도 수원시 장안구 영화동 245,37.317188,126.981924,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 279-29",1,경기도 수원시 장안구 팔달로279번길 13,경기도 수원시 장안구 영화동 279-29,37.290352,127.014735,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동439",1,경기도 수원시 장안구 팔달로 217,경기도 수원시 장안구 영화동 439,37.287568,127.009364,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동441-19",1,경기도 수원시 장안구 장안로8번길 33,경기도 수원시 장안구 영화동 441-19,37.286831,127.008593,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동155-20",1,경기도 수원시 장안구 덕영대로417번길 52-12,경기도 수원시 장안구 율전동 155-20,37.303119,126.969241,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자1동368-1",1,경기도 수원시 장안구 대평로152번길 20-8,경기도 수원시 장안구 정자1동 368-1,37.301119,126.991107,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자1동375-1",1,경기도 수원시 장안구 정자로130번길 25-5,경기도 수원시 장안구 정자1동 375-1,37.302101,126.992051,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자1동468-1",1,,경기도 수원시 장안구 정자1동 468-1,37.303431,126.990766,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자1동471-15",1,경기도 수원시 장안구 정자로123번길 8-12,경기도 수원시 장안구 정자1동 471-15,37.303591,126.990451,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자1동487-39",1,,경기도 수원시 장안구 정자1동 487-39,37.303367,126.989337,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동38-21",1,경기도 수원시 장안구 장안로104번길 21,경기도 수원시 장안구 정자2동 38-21,37.293802,127.002463,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동42-27",1,경기도 수원시 장안구 장안로103번길 36-1,경기도 수원시 장안구 정자2동 42-27,37.292556,126.999275,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동80-17",1,경기도 수원시 장안구 수성로 311,경기도 수원시 장안구 정자2동 80-17,37.291982,127.005545,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동639-24",1,경기도 수원시 장안구 수성로 391-4,경기도 수원시 장안구 조원1동 639-24,37.294664,127.014494,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동 208-3",1,경기도 수원시 장안구 수일로16번길 18-2,경기도 수원시 장안구 파장동 208-3,37.310744,126.994701,2016,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동66-1",1,경기도 수원시 장안구 경수대로994번길 53,경기도 수원시 장안구 송죽동 66-1,37.307642,127.004228,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동66-1",1,경기도 수원시 장안구 경수대로994번길 53,경기도 수원시 장안구 송죽동 66-1,37.307733,127.004204,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동1-3",1,,경기도 수원시 장안구 연무동 1-3,37.299702,127.029714,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동202-16",1,,경기도 수원시 장안구 연무동 202-16,37.288361,127.019217,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동218-34",1,경기도 수원시 장안구 창훈로29번길 46,경기도 수원시 장안구 연무동 218-34,37.295657,127.028209,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동218-42",1,,경기도 수원시 장안구 연무동 218-42,37.296103,127.027648,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동228-16",1,경기도 수원시 장안구 창훈로19번길 18-1,경기도 수원시 장안구 연무동 228-16,37.294161,127.029661,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동231-36",1,경기도 수원시 장안구 연무로42번길 14-3,경기도 수원시 장안구 연무동 231-36,37.295478,127.027347,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동234-9",1,경기도 수원시 장안구 연무로13번길 64,경기도 수원시 장안구 연무동 234-9,37.294677,127.026253,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동238-5",1,경기도 수원시 장안구 연무로 25-3,경기도 수원시 장안구 연무동 238-5,37.294064,127.028223,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동247-3",1,경기도 수원시 장안구 연무로7번길 15,경기도 수원시 장안구 연무동 247-3,37.292676,127.028534,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동247-3",1,경기도 수원시 장안구 연무로7번길 15,경기도 수원시 장안구 연무동 247-3,37.292679,127.028534,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동7-7",2,경기도 수원시 장안구 광교산로138번길 1,경기도 수원시 장안구 연무동 7-7,37.299663,127.030321,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동7-9",1,,경기도 수원시 장안구 연무동 7-9,37.298925,127.030454,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동 9-9",1,,경기도 수원시 장안구 연무동 9-9,37.299391,127.029767,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동216-1",1,경기도 수원시 장안구 수성로394번길 19-6,경기도 수원시 장안구 영화동 216-1,37.293749,127.015713,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동400-11",1,경기도 수원시 장안구 장안로53번길 36-3,경기도 수원시 장안구 영화동 400-11,37.288686,127.002278,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동422-39",1,경기도 수원시 장안구 수성로262번길 85,경기도 수원시 장안구 영화동 422-39,37.287321,127.004919,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"이목동197-4",1,경기도 수원시 장안구 장안로 458-1,경기도 수원시 장안구 이목동 197-4,37.318802,126.978372,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"이목동804",1,경기도 수원시 장안구 장안로378번길 9-24,경기도 수원시 장안구 이목동 804,37.315561,126.985425,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동645-29",1,경기도 수원시 장안구 수성로381번길 26-7,경기도 수원시 장안구 조원1동 645-29,37.295427,127.013327,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동675-6",1,경기도 수원시 장안구 정조로978번길 5,경기도 수원시 장안구 조원1동 675-6,37.294794,127.010594,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동602-7",2,경기도 수원시 장안구 파장로22번길 24-20,경기도 수원시 장안구 파장동 602-7,37.305033,126.999651,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동109-2",1,,경기도 수원시 장안구 하광교동 109-2,37.316317,127.019203,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동440-21",1,경기도 수원시 장안구 광교산로 97,경기도 수원시 장안구 하광교동 440-21,37.298811,127.027196,2017,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동 460",1,경기도 수원시 장안구 정조로1074번길 30,경기도 수원시 장안구 송죽동 460,37.3023832,127.0052832,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동 460-21",1,경기도 수원시 장안구 송원로59번길 61,경기도 수원시 장안구 송죽동 460-21,37.302221,127.0055359,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동188-1",1,경기도 수원시 장안구 수원천로 416,경기도 수원시 장안구 연무동 188-1,37.2898248,127.0198708,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동189-9",1,경기도 수원시 장안구 수원천로392번길 11-8,경기도 수원시 장안구 연무동 189-9,37.2885996,127.0187789,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동220-38",1,경기도 수원시 장안구 창훈로 33,경기도 수원시 장안구 연무동 220-8,37.2956253,127.0303025,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동125-42",1,경기도 수원시 장안구 팔달로316번길 16-20,경기도 수원시 장안구 영화동 125-42,37.2913063,127.0186983,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동301-1",1,경기도 수원시 장안구 정조로958번길 4,경기도 수원시 장안구 영화동 301-1,37.2928462,127.0116929,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동359-1",1,경기도 수원시 장안구 팔달로237번길 36-31,경기도 수원시 장안구 영화동 359-1,37.289725,127.0111376,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동360-2",1,경기도 수원시 장안구 팔달로237번길 36-12,경기도 수원시 장안구 영화동 360-2,37.2892997,127.0109075,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동426-11",1,경기도 수원시 장안구 팔달로199번길 44-13,경기도 수원시 장안구 영화동 426-11,37.2877538,127.0071362,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동432-8",1,경기도 수원시 장안구 팔달로237번길 36-15,경기도 수원시 장안구 영화동 432-8,37.2895773,127.0104925,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동102-10",1,경기도 수원시 장안구 서부로2181번길 46-8,경기도 수원시 장안구 율전동 102-10,37.3034356,126.9703305,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동159-1",1,경기도 수원시 장안구 덕영대로381번길 102,경기도 수원시 장안구 율전동 159-1,37.3021486,126.9690362,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동161-34",1,경기도 수원시 장안구 덕영대로425번길 9-9,경기도 수원시 장안구 율전동 161-34,37.3016692,126.9690318,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동217",1,경기도 수원시 장안구 덕영대로425번길 36-11,경기도 수원시 장안구 율전동 217,37.3028265,126.9701773,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동395-5",1,경기도 수원시 장안구 율전로97번길 15,경기도 수원시 장안구 율전동 395-5,37.2980143,126.9678107,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"이목동207-6",1,경기도 수원시 장안로427번길 9,경기도 수원시 장안구 이목동 207-6,37.3174615,126.9810786,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"이목동488",1,경기도 수원시 장안구 서부로 2282,경기도 수원시 장안구 이목동 488,37.3098957,126.9767623,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동28-3",1,경기도 수원시 장안구 수성로275번길 130,경기도 수원시 장안구 정자2동 28-3,37.2955462,126.9987413,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동6-8",1,경기도 수원시 장안구 수성로339번길 14-41,경기도 수원시 장안구 정자2동 6-8,37.2937438,127.0094284,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동68-6",1,경기도 수원시 장안구 영화로 74,경기도 수원시 장안구 정자2동 68-6,37.2932574,127.0066811,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동73-47",1,경기도 수원시 장안구 수성로275번길 23-8,경기도 수원시 장안구 정자2동 73-47,37.2913005,127.0013939,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동555-17",1,경기도 수원시 장안구 경수대로844번길 30-7,경기도 수원시 장안구 조원1동 555-17,37.2974265,127.0165254,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동456-72",1,경기도 수원시 장안구 금당로99번길 24-8,경기도 수원시 장안구 조원1동 456-72,37.3016101,127.0210876,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동734-15",1,경기도 수원시 장안구 조원로74번길 5,경기도 수원시 장안구 조원1동 734-15,37.3002412,127.0172298,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동757-8",1,경기도 수원시 장안구 송정로187번길 71-14,경기도 수원시 장안구 조원1동 757-8,37.300876,127.0136567,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동 579-18",1,경기도 수원시 장안구 파장천로11번길 20,경기도 수원시 장안구 파장동 579-18,37.307501,126.9933718,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동583-17",1,경기도 수원시 장안구 파장천로19번길 10,경기도 수원시 장안구 파장동 583-17,37.3076128,126.9942426,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동586-21",1,경기도 수원시 장안구 파장천로26번길 7,경기도 수원시 장안구 파장동 586-21,37.3078291,126.9955917,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동587-3",1,경기도 수원시 장안구 파장로60번길 38,경기도 수원시 장안구 파장동 587-3,37.3071984,126.9953617,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동588-27",1,경기도 수원시 장안구 파장천로12번길 7,경기도 수원시 장안구 파장동 588-27,37.3067082,126.994712,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동 598-1",1,경기도 수원시 장안구 파장로46번길 24-4,경기도 수원시 장안구 파장동 598-1,37.3062829,126.9966747,2018,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동 377-3",1,경기도 수원시 장안구 정조로 1047,경기도 수원시 장안구 송죽동 377-3,37.2993052,127.0055898,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동233-16",1,경기도 수원시 장안구 연무로 52-2,경기도 수원시 장안구 연무동 233-16,37.295646,127.026063,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동240-2",1,경기도 수원시 장안구 월드컵로404번길 20,경기도 수원시 장안구 연무동 240-2,37.2931352,127.0285151,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동440-1",1,경기도 수원시 장안구 팔달로225번길 25,경기도 수원시 장안구 영화동 440-1,37.2880132,127.0093871,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동469-6",1,경기도 수원시 장안구 조원로58번길 54,경기도 수원시 장안구 조원1동 469-6,37.2999955,127.0207939,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원1동768-8",1,경기도 수원시 장안구 송정로 183,경기도 수원시 장안구 조원1동 768-8,37.298915,127.0164129,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동573-33",1,경기도 수원시 장안구 파장로68번길 40-8,경기도 수원시 장안구 파장동 573-33,37.3078253,126.9926363,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동595-11",1,경기도 수원시 파장천로30번길 55-3,경기도 수원시 장안구 파장동 595-11,37.3071948,126.998132,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동 5-1",1,광교산로140번길 19,경기도 수원시 장안구 연무동 5-1,37.2998851,127.0313058,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동 558-11",1,경수대로1101번길 24,경기도 수원시 장안구 파장동 558-11,37.3091552,126.9917157,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동 592-29",1,파장천로12번길 33,경기도 수원시 장안구 파장동 592-29,37.306164,126.9959708,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자동 533-81",1,장안로279번길 19,경기도 수원시 장안구 정자동 533-81,37.3058465,126.9901053,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 127-22",1,수원천로407번길 15-7,경기도 수원시 장안구 영화동 127-22,37.2900774,127.0178455,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"하광교동 99-2",1,,경기도 수원시 장안구 하광교동 99-2,37.3143116152,127.0207847995,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동 98-23",1,수일로107번길 14,경기도 수원시 장안구 송죽동 98-23,37.3094978,127.0032668,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원동 729-24",1,조원로 108,경기도 수원시 장안구 조원동 729-24,37.3021193,127.0145999,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동 142-5",1,덕영대로417번길 77,경기도 수원시 장안구 율전동 142-5,37.3043325,126.9682547,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 104-20",1,팔달로309번길 3-22,경기도 수원시 장안구 영화동 104-20,37.2924237,127.0177964,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자동 325-19",1,만석로103번길 13,경기도 수원시 장안구 정자동 325-19,37.2995322,126.9920191,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동 459-19",1,만석로210번길 70-1,경기도 수원시 장안구 송죽동 459-19,37.30282157,127.0044802,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자동 38-21",1,장안로104번길 21,경기도 수원시 장안구 정자동 38-21,37.2938739,127.0023413,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자동 38-32",1,송정로24번길 75,경기도 수원시 장안구 정자동 38-32,37.2936288,127.0019353,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자동 40-14",1,장안로104번길 1,경기도 수원시 장안구 정자동 40-14,37.2933405,127.0013759,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"상광교동 298-2",1,,경기도 수원시 장안구 상광교동 298-2,37.3264764082,127.0118630325,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동 469-3",1,경기도 수원시 장안구 경수대로 1005-2,경기도 수원시 장안구 송죽동 469,37.3060095168,127.0016027532,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"송죽동 398-32",1,송정로 49,경기도 수원시 장안구 송죽동 398-32,37.2962851,127.0026752,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"이목동 90-6",1,,경기도 수원시 장안구 이목동 90-6,37.3205621762,126.9725901724,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원동 764-11",1,조원로115번길 11,경기도 수원시 장안구 조원동 764-11,37.298371,127.0142969,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동 187-8",1,수원천로414번길 17-5,경기도 수원시 장안구 연무동 187-8,37.2896805,127.0203354,2019,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 420-13",1,장안로42번길 24-1,경기도 수원시 장안구 영화동 420-13,37.2890766,127.0063063,2020,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원동 756-9",1,송정로187번길 83,경기도 수원시 장안구 조원동 756-9,37.3013266,127.0132101,2020,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원동 747-2",1,조원로115번길 6,경기도 수원시 장안구 조원동 747-2,37.3024186,127.0133998,2020,한전주,031-228-5486,수원시 장안구,2021-05-20
"연무동 61-11",1,창훈로52번길 33-13,경기도 수원시 장안구 연무동 61-11,37.2977729,127.0317967,2020,한전주,031-228-5486,수원시 장안구,2021-05-20
"조원동 78-1",1,수일로219번길 45,경기도 수원시 장안구 조원동 78-1,37.308715,127.0136942,2020,한전주,031-228-5486,수원시 장안구,2021-05-20
"파장동 582",1,파장로68번길 18,경기도 수원시 장안구 파장동 582,37.3067297,126.9931057,2020,한전주,031-228-5486,수원시 장안구,2021-05-20
"정자2동 36-21",1,경기도 수원시 장안구 송정로76번길 6,경기도 수원시 장안구 정자동 36-21,37.2954844888,127.0053491726,2021,한전주,031-228-5486,수원시 장안구,2021-05-20
"율전동 145-15",1,,경기도 수원시 장안구 율전동 145-15,37.3034236857,126.9687282495,2021,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 325",1,경기도 수원시 장안구 팔달로259번길 24,경기도 수원시 장안구 영화동 325-4,37.2899225375,127.0127499397,2021,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 414-2",1,경기도 수원시 장안구 수성로328번길 57,경기도 수원시 장안구 영화동 414-2,37.2900189628,127.0097572568,2021,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 204-2",1,경기도 수원시 장안구 정조로934번길 69-13,경기도 수원시 장안구 영화동 204-2,37.2928196694,127.0155597475,2021,한전주,031-228-5486,수원시 장안구,2021-05-20
"영화동 160-2",1,경기도 수원시 장안구 정조로922번길 27,경기도 수원시 장안구 영화동 160-2,37.2908044332,127.0146558859,2021,한전주,031-228-5486,수원시 장안구,2021-05-20
